customer_id,tenure_months,total_spend,monthly_usage_hours,support_ticket_count,contract_type,payment_method,last_login,churn
1221,6,784.630778196875,71.53739006535328,1,yearly,paypal,2024-07-27,0
1222,2,571.0166734875422,17.016641135424152,2,yearly,debit_card,2024-11-15,0
1223,20,2180.405775211182,10.041914306279878,5,two_year,upi,2024-08-07,0
1224,28,4675.026640051382,77.92916613854152,1,yearly,debit_card,2024-02-08,0
1225,11,2757.69414493315,68.26335296596459,2,monthly,debit_card,2024-11-25,0
1226,4,,52.35998179390781,1,two_year,debit_card,2024-01-01,0
1227,15,791.5179796666772,49.44002819489145,4,monthly,credit_card,2024-06-27,0
1228,6,103.86860435677205,52.25408105168549,0,yearly,paypal,2024-04-04,0
1229,54,4069.68644465276,46.51728722937393,1,yearly,debit_card,2024-09-06,0
1230,49,529.1153586325672,42.324768103962015,3,monthly,debit_card,2024-08-11,0
1231,30,3205.8641118030873,52.47060727418143,1,yearly,debit_card,2024-11-05,1
1232,56,4581.620627124438,55.20894126017724,1,yearly,paypal,2024-12-14,0
1233,38,1122.394374476312,70.73071983794398,2,monthly,upi,2024-10-19,0
1234,51,3359.836897560863,72.56468026973215,0,monthly,credit_card,2024-04-30,0
1235,57,485.62302586679635,40.87476261331374,1,monthly,credit_card,2024-07-04,0
1236,2,3058.4002048043035,44.28634966063143,3,monthly,debit_card,2024-08-04,0
1237,15,903.2654326706935,40.501231124941185,3,yearly,upi,2024-01-01,0
1238,11,3706.1724465243724,55.97089849444249,3,monthly,upi,2024-02-23,0
1239,8,1576.0333444901503,48.06858610184855,1,two_year,upi,2024-03-27,0
1240,26,2370.6159431427664,89.51166399793838,3,yearly,upi,2024-04-23,0
1241,51,3037.2096559353463,71.15432035706489,0,yearly,debit_card,2024-09-14,0
1242,45,939.2397122645739,90.37235645667234,3,monthly,credit_card,2024-02-09,0
1243,44,3734.0253112263426,72.36801419814543,3,yearly,paypal,2024-11-20,0
1244,5,1582.9376691203913,97.24425410976234,1,monthly,debit_card,2024-01-22,0
1245,6,3345.6221135724923,65.39499393425056,1,yearly,paypal,2024-02-28,0
1246,26,875.5869484269309,96.5372631254902,4,monthly,credit_card,2024-11-06,0
1247,54,3471.7765301111162,20.02613958889548,0,yearly,debit_card,2024-09-27,0
1248,4,728.1215567712625,9.985379678793365,4,two_year,debit_card,2024-04-30,0
1249,19,2184.2468317229195,60.01689259436663,1,monthly,upi,2024-07-23,1
1250,20,,98.43185455097861,3,monthly,paypal,2024-04-28,0
1251,33,3767.0387221980945,44.672498493727694,1,two_year,paypal,2024-06-06,1
1252,20,1383.9715220836854,25.144119408331164,2,monthly,paypal,2024-06-01,0
1253,49,4420.4148013374415,54.54643767338383,1,yearly,upi,2024-12-06,0
1254,12,4469.9190358924025,66.63586933499442,1,yearly,upi,2024-12-02,0
1255,47,1062.5624445916505,34.941976074009446,2,yearly,upi,2024-02-03,0
1256,1,3107.845130537849,72.90308905742965,2,two_year,upi,2024-04-07,0
1257,26,529.8164444278252,97.63587816934395,1,two_year,debit_card,2024-06-25,1
1258,14,2018.5317880479831,90.2114965625086,1,yearly,credit_card,2024-02-07,1
1259,38,3595.276474556234,32.70061048365855,4,two_year,credit_card,2024-02-19,0
1260,37,3331.17390956459,36.03874989873684,1,monthly,credit_card,2024-07-05,0
1261,11,3161.033280092379,40.29641632271092,2,two_year,paypal,2024-03-02,1
1262,36,1484.4502319459734,42.482513947396306,2,monthly,paypal,,0
1263,13,1952.3222522285698,14.530352423361546,0,yearly,credit_card,2024-03-06,0
1264,43,604.4361090314023,77.38646969448249,2,yearly,debit_card,2024-12-19,1
1265,3,3623.211820124645,39.707230043016544,0,yearly,upi,2024-04-11,1
1266,33,2569.0551042772404,88.58289778701796,1,two_year,credit_card,2024-08-20,0
1267,6,3572.9515984937075,93.05935919641033,2,yearly,paypal,2024-07-08,0
1268,50,1319.8232715046765,7.32097438423037,3,two_year,paypal,2024-04-09,0
1269,56,1689.7473203118245,98.90779164317959,0,yearly,upi,2024-12-27,0
1270,10,1737.6551525745617,72.45215949251754,1,monthly,paypal,2024-11-03,1
1271,5,226.1378077613594,54.43726146933142,2,two_year,paypal,2024-07-08,0
1272,23,1771.1345768700553,42.005122795392566,0,monthly,upi,2024-08-13,0
1273,10,4036.192410238364,54.25922259792273,3,monthly,upi,2024-12-30,0
1274,44,4496.762629173719,35.839348777952225,1,monthly,credit_card,2024-11-19,0
1275,2,2639.2697466160444,64.15534230117208,3,yearly,credit_card,2024-11-26,0
1276,13,2331.958306574179,13.833126262255167,4,monthly,upi,2024-05-20,0
1277,40,251.04063162691423,64.00664727662198,3,monthly,debit_card,2024-04-12,0
1278,2,4408.101254168375,31.15776076315219,1,monthly,paypal,,0
1279,20,163.75004578677633,6.675308759972905,3,two_year,credit_card,,0
1280,1,4729.275393030038,57.50704778547337,1,two_year,paypal,2024-10-09,0
1281,37,2497.1596185716444,59.95253680600616,1,two_year,paypal,2024-09-15,0
1282,9,1775.4790185161603,45.52405544759592,1,two_year,paypal,2024-05-05,1
1283,17,4628.6703307290345,11.867192092280101,3,two_year,debit_card,2024-10-17,1
1284,9,219.515866239474,89.86758051639819,0,two_year,paypal,2024-06-13,0
1285,11,2948.9819848585266,63.085926686649444,2,two_year,paypal,2024-10-11,1
1286,15,2789.7693700467544,15.99276345905211,0,yearly,credit_card,2024-08-31,0
1287,24,1174.669965935772,53.538404776444025,3,two_year,paypal,2024-12-22,0
1288,38,2201.5484136160317,52.23916001510479,5,monthly,debit_card,2024-03-02,0
1289,55,3296.093629124474,10.738177535328063,2,yearly,debit_card,2024-07-27,0
1290,35,,62.65167184228001,1,two_year,paypal,2024-10-30,1
1291,30,103.51260766224092,81.79100789754862,3,two_year,debit_card,,0
1292,31,4690.581807445975,76.15576515360543,2,monthly,upi,2024-07-01,1
1293,49,906.1743247247807,24.282094345597418,2,monthly,debit_card,2024-01-05,0
1294,5,1244.5441276895601,86.91779030765008,2,monthly,upi,2024-12-03,0
1295,44,1391.0198838998563,37.54150573763834,3,yearly,debit_card,2024-05-22,0
1296,50,285.318669104973,94.91829593773443,4,yearly,debit_card,2024-03-08,0
1297,14,702.9554055925921,11.816056601442803,1,yearly,credit_card,2024-08-17,1
1298,53,4933.114622426394,51.18982540938505,1,yearly,paypal,2024-09-21,0
1299,56,1644.5620131487017,61.72681583186717,3,monthly,credit_card,2024-09-07,0
1300,11,664.9753426613418,28.52675935508745,0,monthly,upi,2024-06-25,0
1301,9,624.2571797556543,78.28111792842164,3,monthly,credit_card,2024-07-30,0
1302,34,3625.353841582862,64.55508958201813,1,monthly,credit_card,2024-03-18,0
1303,12,4287.38645375994,6.720396542355777,0,monthly,debit_card,2024-10-03,1
1304,35,1359.0662675915023,62.795016116142406,1,two_year,upi,2024-04-07,1
1305,35,202.45661044265137,51.69043226975241,0,monthly,debit_card,2024-11-08,0
1306,1,1193.1410903822434,23.62277416183323,0,monthly,upi,2024-09-02,0
1307,40,376.9268849041109,99.59608157065531,2,two_year,upi,2024-02-28,0
1308,22,606.6351894872034,90.23040850862343,2,yearly,debit_card,2024-12-26,0
1309,29,2214.3897872534476,32.78823102776103,1,monthly,paypal,2024-07-23,0
1310,8,1226.6000172219997,56.40173747586855,0,two_year,paypal,2024-06-18,1
1311,11,2628.1348047745746,35.06770329147762,4,two_year,upi,2024-04-18,1
1312,41,1342.1193909602327,78.67209640542742,1,two_year,paypal,2024-07-05,0
1313,37,4708.632775404443,93.38148615366323,3,two_year,debit_card,2024-08-16,0
1314,14,4539.1254428386965,39.088717656866436,1,yearly,debit_card,2024-06-06,0
1315,30,2877.3499145512833,81.53050366864461,0,yearly,debit_card,2024-06-23,1
1316,35,,52.348716557754464,0,yearly,credit_card,2024-03-01,1
1317,21,1967.6197219702042,42.674963324599844,1,monthly,credit_card,2024-07-30,0
1318,37,2118.0761874080354,94.15007594938314,2,two_year,debit_card,2024-05-14,0
1319,5,3665.138678461226,53.48844542830798,1,monthly,upi,2024-11-05,0
1320,19,2313.0310780423056,49.403997524459164,2,two_year,credit_card,2024-08-23,0
1321,59,4297.976737878897,68.88126818642259,2,two_year,upi,2024-01-20,0
1322,14,,29.817249096737022,2,yearly,debit_card,2024-09-28,0
1323,26,1746.136151556776,35.85532272489,1,yearly,upi,2024-01-02,1
1324,4,2847.4029587408327,93.54435444266916,3,monthly,debit_card,2024-08-20,0
1325,25,565.7770304795657,69.46033531650953,1,two_year,upi,2024-08-31,0
1326,45,1082.298334055159,83.53052903824553,2,two_year,credit_card,2024-04-08,1
1327,42,2125.9822568797845,30.755617383865815,0,monthly,upi,2024-06-19,0
1328,25,1110.3933079187163,56.660068043337844,5,yearly,debit_card,2024-06-04,1
1329,18,4395.146404864716,97.28264536400233,3,two_year,paypal,2024-09-22,0
1330,40,875.6026546895806,35.276870407680676,6,two_year,paypal,2024-07-23,0
1331,8,,20.245265250118976,1,two_year,credit_card,2024-01-22,0
1332,39,3067.9262782533906,53.53417078134308,1,yearly,debit_card,2024-05-23,1
1333,40,3490.1331499881376,41.84300342886324,1,yearly,upi,2024-03-12,0
1334,14,1977.039911659883,20.159837114737787,0,monthly,debit_card,2024-09-05,0
1335,32,4358.58543675117,89.41238135681996,4,yearly,debit_card,2024-03-14,0
1336,51,2884.763840281835,99.1187715026089,0,yearly,credit_card,2024-02-24,0
1337,38,2253.5881241930038,59.015307165549785,2,monthly,upi,2024-12-14,0
1338,33,429.4791068549794,78.59429299547813,4,monthly,debit_card,2024-06-18,1
1339,23,2376.9783953813085,86.60864510689845,3,two_year,paypal,2024-11-11,0
1340,15,4121.605619997078,71.59329057207356,2,yearly,upi,2024-05-03,1
1341,33,3111.250989284446,9.194824665614465,1,monthly,paypal,2024-08-03,0
1342,25,4177.596023272679,19.975252013097688,2,monthly,paypal,2024-09-14,0
1343,17,2520.6571859365977,11.743973159381714,2,two_year,credit_card,2024-10-16,0
1344,33,680.4623549629611,5.938562630995373,1,yearly,paypal,2024-02-11,0
1345,47,166.83524459581724,34.069658831937474,2,two_year,paypal,2024-10-03,0
1346,55,,42.27381624574817,2,yearly,credit_card,2024-10-16,1
1347,2,3520.153310339183,27.897824571912945,0,monthly,debit_card,2024-10-14,0
1348,14,3972.2735293142996,11.13744156820049,0,two_year,debit_card,2024-11-15,0
1349,53,1549.1888896396142,55.33699362948437,5,yearly,debit_card,2024-11-29,0
1350,40,2528.7042123279107,30.965335395928456,1,monthly,paypal,2024-10-01,0
1351,40,2163.482631727,80.62352971203842,7,two_year,debit_card,2024-10-12,0
1352,51,2111.5616433219966,5.764999054401714,1,two_year,upi,2024-07-04,0
1353,39,1233.6086946807375,85.04006987232297,4,monthly,paypal,2024-10-09,0
1354,51,768.218414644346,95.7015994998659,2,yearly,debit_card,2024-09-28,1
1355,6,1063.7739353329443,73.03283099958911,0,yearly,paypal,2024-01-25,1
1356,6,371.12869710039587,74.69618619994382,4,two_year,upi,2024-04-27,1
1357,3,1070.8406349355275,93.68841960225966,2,monthly,credit_card,2024-03-29,0
1358,7,145.08439836435934,24.861772103533166,2,yearly,paypal,2024-12-09,0
1359,51,3173.5661631162934,99.48372897981479,1,yearly,credit_card,2024-12-09,1
1360,8,1650.239496199646,78.48071432096148,0,yearly,upi,2024-01-11,1
1361,42,4868.409085991852,74.0242172911404,1,two_year,credit_card,2024-06-08,0
1362,52,1049.2135488038596,39.30360500455281,3,two_year,upi,2024-12-08,0
1363,15,1794.5599945170102,56.848861113533005,2,two_year,credit_card,2024-11-27,1
1364,47,1853.4216773435128,67.12218988596797,4,yearly,upi,2024-04-12,0
1365,29,141.41233070605665,63.93257182513551,0,monthly,debit_card,2024-06-13,0
1366,33,4212.118969893349,71.97354065537017,0,monthly,debit_card,2024-11-03,0
1367,52,256.77285470719113,12.826265212449009,3,monthly,debit_card,2024-06-10,0
1368,30,,38.786601119011195,1,two_year,credit_card,2024-03-25,0
1369,39,4471.164320358741,46.23000157657033,4,yearly,credit_card,2024-08-05,0
1370,27,2724.0573888212216,29.759783298121814,3,yearly,upi,2024-12-21,0
1371,36,2763.618317065331,21.399590675576256,3,monthly,upi,2024-08-28,0
1372,29,3303.5118224851662,18.198110591721967,1,yearly,paypal,2024-10-24,0
1373,38,1996.5450584809462,39.806422264375584,5,monthly,paypal,2024-10-21,0
1374,57,3271.3891886494916,51.876961553443756,1,two_year,credit_card,2024-01-30,0
1375,33,319.36510457358565,10.982761813932768,1,monthly,credit_card,2024-04-23,1
1376,37,364.8333740136602,94.9135189861022,2,two_year,debit_card,2024-04-29,0
1377,27,2340.4290561357675,77.69811567177204,0,yearly,debit_card,2024-05-09,0
1378,55,2793.149275419571,74.43091845261932,1,yearly,paypal,,0
1379,33,4450.306437645513,21.42174987392906,1,two_year,upi,2024-03-19,1
1380,4,612.8371061486916,62.36107296115795,0,yearly,upi,2024-04-30,0
1381,22,4130.974843250058,55.32386994682341,5,two_year,upi,2024-05-24,0
1382,2,1129.231952731141,98.33454034973592,4,monthly,credit_card,2024-07-09,0
1383,10,2031.009877699156,76.028818157615,0,two_year,debit_card,2024-05-10,0
1384,5,1651.3519306543233,59.69737895304196,1,monthly,upi,2024-03-11,1
1385,59,2060.760837040455,85.82720331466162,2,yearly,debit_card,2024-04-04,0
1386,10,837.4279405556692,19.733955731767402,3,monthly,upi,2024-09-22,0
1387,33,2567.493364577419,6.445570320642834,3,monthly,paypal,2024-04-24,0
1388,54,4028.0486901736995,70.5721666743797,4,yearly,debit_card,2024-12-20,0
1389,38,2263.516650856595,14.33958872253756,4,yearly,paypal,2024-02-24,1
1390,13,2504.0065219011753,15.966195798433374,2,monthly,debit_card,,0
1391,31,4258.9611678784395,75.7446690103304,1,two_year,upi,2024-05-27,0
1392,47,3559.684761726351,30.700810192728962,5,monthly,upi,2024-05-08,0
1393,36,2503.226601746945,64.71996547904482,1,yearly,upi,2024-02-11,0
1394,45,1362.7086761269804,92.1536579788111,6,two_year,upi,2024-09-25,1
1395,24,4436.141059540337,35.06508050559654,3,monthly,upi,2024-01-08,0
1396,52,2927.3999682837357,25.628694994792287,1,yearly,upi,2024-10-06,0
1397,56,1183.6232895423975,15.123473955399913,1,two_year,upi,,0
1398,15,1418.6867879262506,17.39392433487398,2,yearly,credit_card,2024-06-23,1
1399,29,4035.3521357876048,10.91115606099006,4,two_year,debit_card,2024-02-02,0
1400,8,316.3132542285317,13.326025988825313,1,monthly,paypal,2024-11-11,1
1401,5,4961.251716441218,46.04043593686962,1,two_year,credit_card,2024-01-26,1
1402,29,738.7232306024797,35.482179277277126,4,two_year,debit_card,2024-06-20,0
1403,47,4000.7357744449932,72.12327736068481,0,monthly,paypal,2024-02-29,0
1404,4,2034.3990521812461,87.67295753346518,1,two_year,debit_card,2024-04-11,1
1405,12,2511.8592981085876,79.5534542985265,3,monthly,paypal,2024-05-17,0
1406,45,4415.187829576432,55.41053938323696,2,yearly,paypal,2024-09-29,0
1407,2,2123.264828987145,14.732001042102075,0,yearly,paypal,2024-07-05,1
1408,27,2733.719392998849,72.42789197444759,1,yearly,debit_card,2024-12-19,1
1409,31,341.56834580493273,39.46872884905299,2,monthly,debit_card,2024-04-29,0
1410,51,111.50262195052045,13.136787421963968,1,monthly,paypal,2024-08-25,0
1411,51,1299.519377708457,85.03430868519943,0,monthly,paypal,2024-12-03,0
1412,36,3434.8571553019597,37.13056913233803,1,monthly,upi,2024-09-30,0
1413,36,694.1979774597698,25.73363908859928,3,yearly,paypal,2024-12-15,0
1414,26,657.4335981422922,87.7879461387901,0,monthly,upi,2024-08-25,0
1415,43,2113.706979375926,90.70271750246548,3,yearly,upi,2024-07-13,0
1416,27,3274.40148918031,37.202229533198185,3,two_year,upi,2024-08-25,1
1417,5,3589.1527620148595,38.70613483173047,2,two_year,paypal,2024-09-17,0
1418,20,,60.064710120398686,1,yearly,paypal,2024-03-14,1
1419,11,489.981922123008,74.67694191201252,4,two_year,paypal,2024-02-14,0
1420,10,,10.999174181152028,1,yearly,paypal,2024-08-17,0
1421,40,1377.2652745542985,61.36764743290481,3,monthly,upi,2024-03-24,0
1422,38,4281.397838282747,95.51790586944026,1,yearly,paypal,2024-03-04,0
1423,6,4331.10810726781,29.8989202320956,3,monthly,upi,2024-12-27,0
1424,8,3885.360699636468,91.3385853392087,2,two_year,upi,2024-07-23,1
1425,23,927.2846725975934,95.2659923724939,2,yearly,upi,2024-05-02,1
1426,47,4126.827150345582,30.569595892253524,3,monthly,debit_card,2024-06-28,0
1427,26,3869.327740283775,76.6491772591083,0,yearly,credit_card,2024-01-01,0
1428,46,3023.9426515204636,27.6836257903582,2,yearly,upi,2024-08-09,0
1429,43,1752.2899723278686,75.0730603645526,3,yearly,upi,2024-06-21,0
1430,12,1386.292160906066,80.75489727243846,2,two_year,credit_card,2024-04-11,1
1431,26,697.2571391937589,28.484541852511697,4,monthly,debit_card,2024-03-13,1
1432,13,2597.80962781427,73.00760664040732,5,two_year,paypal,2024-02-15,0
1433,40,2967.778289998248,82.14993119208853,3,monthly,debit_card,2024-07-06,0
1434,18,1860.7610535273573,39.064992850156614,0,yearly,paypal,2024-04-28,1
1435,25,2429.259431636256,20.931763719024058,0,two_year,credit_card,2024-10-31,0
1436,33,1881.2208411094068,13.73663389516379,1,monthly,debit_card,2024-03-10,0
1437,47,3240.929680871436,59.661261842944484,3,monthly,credit_card,2024-05-24,1
1438,40,4516.17011820316,97.91932133499276,1,two_year,debit_card,2024-09-02,0
1439,43,903.2092840300298,83.18028040211053,1,monthly,debit_card,2024-10-05,0
1440,12,1968.9031685253049,46.40476569878252,3,monthly,credit_card,2024-06-13,0
1441,44,790.2561593592204,55.97898577122106,3,yearly,credit_card,2024-03-06,0
1442,36,3162.224474998377,31.5551491141228,0,monthly,credit_card,2024-12-03,0
1443,48,3671.465496494119,20.491257399206038,2,monthly,paypal,2024-12-13,0
1444,4,4666.372389727534,50.79771003206596,2,two_year,credit_card,2024-01-14,0
1445,5,1466.472438678728,49.03264878588259,3,monthly,upi,2024-09-11,0
1446,56,4756.0349087406075,54.58334551635722,1,yearly,upi,2024-08-01,1
1447,37,,95.51643562857437,1,two_year,credit_card,2024-04-16,1
1448,8,3054.767930486482,62.37005351375336,1,two_year,credit_card,2024-10-24,0
1449,42,379.9503247823169,62.54832447912551,1,monthly,debit_card,2024-06-15,0
1450,49,4479.493520033529,17.162352471802294,4,two_year,upi,2024-06-20,0
1451,28,2696.064379643265,99.66644228679795,2,two_year,paypal,2024-08-06,0
1452,31,3379.806918737701,78.42026970229351,2,two_year,debit_card,2024-11-25,1
1453,58,4174.712236961217,88.33431768893045,4,yearly,paypal,2024-06-22,0
1454,9,836.522050171447,44.35853912394444,2,yearly,credit_card,2024-10-15,0
1455,54,289.09865349685583,52.70216909963437,1,monthly,debit_card,2024-08-27,0
1456,51,4406.517614972976,54.59796187041626,1,yearly,upi,2024-02-28,1
1457,29,,23.438981232512493,8,monthly,debit_card,,0
1458,14,731.9966488431098,70.50146985106093,0,two_year,paypal,2024-01-08,1
1459,40,2395.4600617267242,90.78278874365837,3,yearly,upi,2024-01-20,1
1460,41,3031.699770910492,20.552052723149806,4,yearly,paypal,2024-07-11,0
1461,22,251.7559567702996,13.200235981185628,4,yearly,upi,2024-04-28,0
1462,11,1446.98872545973,75.1307960263325,2,yearly,credit_card,2024-02-18,0
1463,23,260.71938395679047,30.954174008933297,2,two_year,credit_card,2024-09-11,0
1464,1,2159.643407057945,64.2669414536463,2,two_year,credit_card,2024-11-09,0
1465,46,4485.990142424597,71.09704210925716,4,yearly,upi,2024-11-26,0
1466,37,4914.996816318489,35.58152254027307,2,two_year,debit_card,2024-04-12,0
1467,21,3221.533012167775,82.43873675544951,1,two_year,credit_card,2024-05-14,0
1468,26,892.0246995444999,57.2489533008506,2,two_year,upi,2024-09-09,0
1469,46,4538.662010996598,87.55494375542126,2,monthly,upi,2024-07-30,0
1470,36,2629.614333680296,77.51288749310001,2,yearly,credit_card,2024-04-06,0
1471,54,853.3716293042986,87.51468504355812,0,monthly,upi,2024-08-26,1
1472,23,,6.915331301199938,1,monthly,upi,2024-02-28,0
1473,57,3811.598348543205,28.133094770166498,7,two_year,credit_card,2024-09-08,1
1474,1,3685.3558363434427,13.55075434236417,1,monthly,debit_card,2024-09-04,0
1475,54,3574.985448592583,46.99788663298817,3,two_year,paypal,2024-03-03,0
1476,55,1081.6651233725675,89.54621155345524,1,two_year,debit_card,,0
1477,51,1133.9327893668776,49.416324915352575,3,monthly,upi,2024-07-07,0
1478,40,3472.6356922935497,85.72273923513744,5,yearly,upi,,0
1479,15,1176.6414755409446,36.0819326118352,1,yearly,upi,2024-02-17,1
1480,21,2249.4913143349395,37.25915691649898,1,two_year,credit_card,,1
1481,47,3931.808945410313,90.07836438105338,3,monthly,paypal,2024-02-08,0
1482,9,3941.3673386794208,45.452628918611644,3,yearly,upi,2024-12-19,0
1483,53,2320.982685376712,80.0277213404933,3,monthly,upi,2024-05-10,0
1484,9,3981.730697548701,27.481137048780628,1,monthly,debit_card,2024-04-26,0
1485,10,4209.246801370478,95.13607881937537,2,monthly,upi,2024-10-20,0
1486,52,3308.401181292875,59.584933420404255,4,two_year,upi,2024-09-10,0
1487,57,1219.2866763112588,77.13573901494819,3,two_year,credit_card,2024-05-15,0
1488,53,1442.6577238891828,13.503991480514122,4,two_year,debit_card,2024-02-09,0
1489,26,1642.7216615028033,51.803101453900226,4,yearly,debit_card,2024-11-30,0
1490,41,672.3401278963648,90.59865728473221,2,monthly,upi,2024-11-15,0
1491,35,1438.482139812731,88.31866975911393,1,two_year,credit_card,2024-08-09,0
1492,52,1126.6441991314073,9.447325937251616,2,monthly,credit_card,2024-06-25,0
1493,25,2331.1108740621507,33.85135456724994,2,monthly,paypal,2024-03-08,1
1494,26,4551.343984574099,47.11540061551261,1,two_year,paypal,2024-06-09,1
1495,11,611.9535520943946,21.36515736379988,2,yearly,upi,2024-05-13,0
1496,38,3629.3128273422385,74.34983954404719,9,two_year,paypal,2024-10-11,1
1497,2,3467.686721624326,22.5286395818776,2,monthly,credit_card,2024-01-19,0
1498,7,569.1955734504525,37.93077096513919,3,monthly,debit_card,2024-08-16,1
1499,18,4620.60478403842,68.01166050149274,2,yearly,paypal,,0
1500,27,2885.513790568416,50.798487729825595,1,two_year,upi,2024-08-21,0
1501,34,,75.16424867031492,1,monthly,credit_card,2024-01-09,0
1502,27,3807.0390591270025,96.31475061617168,1,monthly,paypal,2024-04-24,0
1503,17,1361.090746168007,16.07193533294376,2,monthly,credit_card,2024-05-25,0
1504,43,3498.19820152697,72.40893305781579,2,monthly,debit_card,2024-09-04,0
1505,59,294.58491710401137,26.88269478505088,1,two_year,credit_card,2024-03-11,0
1506,44,4213.099384285432,44.375289103719076,4,two_year,upi,2024-03-21,0
1507,59,2296.0371504044606,8.121958950538284,0,two_year,paypal,2024-02-01,0
1508,51,3219.7952803539147,17.911201317806402,1,two_year,credit_card,2024-10-08,0
1509,54,1184.06531705275,35.37884245964547,4,two_year,debit_card,2024-12-27,1
1510,24,3417.661192026395,37.48865150235857,2,yearly,paypal,2024-06-28,1
1511,25,3883.9773518770553,90.4605955638991,2,two_year,paypal,,0
1512,7,2418.744615733554,75.47222638031893,2,monthly,upi,2024-03-20,0
1513,52,3126.861927902792,97.35738197776891,4,two_year,debit_card,2024-10-10,1
1514,6,2335.997026729753,61.91179348184785,3,yearly,credit_card,2024-01-29,0
1515,53,4481.047709363443,27.96280454867521,4,monthly,debit_card,2024-12-27,0
1516,24,,36.12722784255607,3,yearly,debit_card,2024-11-16,0
1517,33,4224.8626742412125,35.384412712736875,1,monthly,debit_card,2024-06-07,1
1518,49,4026.625085524218,36.0169611280089,1,monthly,credit_card,2024-04-03,0
1519,29,2111.473624606947,68.93159644562249,4,two_year,paypal,,1
1520,43,1227.4140101016276,55.42675316858954,1,yearly,debit_card,2024-01-25,0
1521,22,2089.802449542878,41.61529691823121,0,yearly,credit_card,2024-03-03,0
1522,26,4148.465141298579,19.163528029228075,0,monthly,paypal,2024-08-31,1
1523,28,1215.3994255150226,7.103220479503861,4,two_year,upi,2024-06-29,0
1524,50,2669.738094702972,25.789294370830795,1,monthly,credit_card,2024-11-12,0
1525,21,4049.8740650076625,15.20978337702472,1,yearly,debit_card,2024-11-24,0
1526,49,1832.0396281290562,79.61727793096274,2,monthly,debit_card,,1
1527,7,3246.8272213132173,15.68730599231911,3,two_year,credit_card,2024-12-14,0
1528,17,1303.5947128391913,73.80168254414943,3,yearly,credit_card,2024-12-22,0
1529,20,635.4692823039836,41.63757552872785,2,monthly,debit_card,2024-02-24,0
1530,41,3992.482702954996,11.970947025658717,3,two_year,credit_card,2024-04-10,1
1531,49,584.9462547026635,82.20935469600064,0,yearly,debit_card,2024-01-10,0
1532,20,1429.7688358899645,60.064904172478265,1,two_year,credit_card,2024-10-07,0
1533,54,4290.036167787456,27.39734372203944,2,monthly,upi,2024-03-01,0
1534,22,1797.6995066854693,89.99471156160345,2,yearly,paypal,,0
1535,28,4867.922212619389,9.299539817702389,2,two_year,upi,2024-09-22,0
1536,40,4900.698240391913,24.172862778787476,3,yearly,credit_card,2024-12-23,0
1537,49,1414.5525002224279,76.4444581415568,4,monthly,upi,,0
1538,7,300.7932890244632,72.39090337943946,1,monthly,upi,2024-03-03,0
1539,1,3554.8100926063576,32.480810903825414,2,two_year,paypal,2024-09-15,0
1540,32,2309.833862976884,10.892363158514396,1,yearly,credit_card,2024-01-04,0
1541,13,593.6889354019238,86.51741686136967,5,monthly,upi,2024-08-28,1
1542,30,,34.801275616640744,1,two_year,upi,2024-06-04,1
1543,23,252.757054648414,23.592774418185197,2,two_year,credit_card,2024-10-23,1
1544,51,4363.963783411987,54.02587312429282,0,two_year,paypal,2024-06-14,1
1545,59,779.3973926551882,91.4715839318325,2,yearly,upi,2024-01-11,1
1546,56,723.8282058589525,9.136924895120657,0,monthly,debit_card,2024-08-30,1
1547,19,960.7942600460642,77.75138836293434,3,monthly,paypal,2024-03-22,1
1548,32,4805.305156611126,59.384956654177344,3,yearly,credit_card,2024-10-22,0
1549,30,3496.5298652438455,45.41766607242261,1,monthly,debit_card,2024-11-05,0
1550,29,4026.72052377182,75.6876421899807,4,two_year,debit_card,2024-05-05,0
1551,49,2048.41143009049,96.75332032195507,3,two_year,upi,2024-07-29,1
1552,45,1747.9323647742822,26.774590060455647,1,yearly,upi,2024-07-26,0
1553,29,1248.9716332375326,18.646499681851363,1,two_year,credit_card,2024-02-25,0
1554,30,2455.175338730804,91.72376579615621,2,monthly,upi,2024-11-02,1
1555,16,2803.9607943174256,68.55054235844385,3,monthly,paypal,2024-09-09,1
1556,40,3195.6967338985014,46.608672048386765,4,yearly,debit_card,,0
1557,19,1359.8806695936032,59.45965917510689,4,two_year,paypal,2024-09-01,0
1558,18,4748.404996424654,75.83332099174318,6,monthly,debit_card,2024-04-21,1
1559,1,931.8166412149657,78.43803037704313,3,monthly,credit_card,2024-04-03,1
1560,14,4831.70055635542,92.38994717780163,1,monthly,debit_card,2024-01-14,0
1561,51,172.79500028676858,45.55006494508415,1,two_year,upi,2024-08-30,1
1562,47,2457.5158899025437,32.87403645184253,3,monthly,credit_card,2024-03-10,0
1563,50,1733.5024067711577,65.76810534503498,2,two_year,credit_card,,0
1564,2,2300.704728258229,44.49415043155538,3,monthly,credit_card,2024-06-17,0
1565,54,2896.2564370058662,61.486853125152905,1,two_year,debit_card,2024-10-22,0
1566,28,2234.3868742622744,44.89865085331527,3,monthly,paypal,2024-08-22,1
1567,49,2132.7495664778153,19.53459973442658,1,two_year,upi,2024-12-24,0
1568,50,3690.344735525202,49.59554140760105,1,yearly,paypal,2024-12-10,0
1569,30,3460.7937479236766,70.63719308439812,4,yearly,debit_card,2024-11-05,0
